timestamp,symbol,Close,Volume,Bid,BidSize,Ask,AskSize,Spread,MarketStatus
2025-04-25 14:29:13.722354,MSFT,390.42,9237542,390.32,33000,390.44,200,0.1200000000000045,We're in business hours.
2025-04-25 14:29:45.852669,AAPL,208.51,22888280,208.47,12600,208.49,14600,0.0200000000000102,We're in business hours.
2025-04-25 14:29:45.852669,GOOG,163.597,26672003,163.57,28500,163.6,3500,0.0300000000000011,We're in business hours.
2025-04-25 14:29:45.852669,TSLA,284.325,131230510,284.28,12500,284.35,4500,0.07000000000005,We're in business hours.
2025-04-25 14:29:45.852669,MSFT,390.315,9241301,390.24,5000,390.36,7400,0.1200000000000045,We're in business hours.
2025-04-25 14:30:18.271379,AAPL,208.52,22900695,208.51,9700,208.53,3500,0.0200000000000102,We're in business hours.
2025-04-25 14:30:18.271379,GOOG,163.6659,26690627,163.64,23500,163.67,14800,0.0300000000000011,We're in business hours.
2025-04-25 14:30:18.271379,TSLA,284.47,131306320,284.41,18500,284.48,9700,0.0699999999999931,We're in business hours.
2025-04-25 14:30:18.271379,MSFT,390.4,9245918,390.34,17200,390.43,6400,0.0900000000000318,We're in business hours.
2025-04-25 14:30:50.635987,AAPL,208.481,22915399,208.47,19700,208.49,6000,0.0200000000000102,We're in business hours.
2025-04-25 14:30:50.635987,GOOG,163.585,26703100,163.57,7700,163.6,15000,0.0300000000000011,We're in business hours.
2025-04-25 14:30:50.635987,TSLA,284.095,131373795,284.08,300,284.13,14100,0.0500000000000113,We're in business hours.
2025-04-25 14:30:50.635987,MSFT,390.18,9256003,390.12,5900,390.2,1600,0.079999999999984,We're in business hours.
2025-04-25 14:31:23.119266,AAPL,208.5609,22940600,208.56,10800,208.57,1700,0.0099999999999909,We're in business hours.
2025-04-25 14:31:23.119266,GOOG,163.6762,26724687,163.67,59000,163.68,18000,0.0100000000000193,We're in business hours.
2025-04-25 14:31:23.119266,TSLA,284.27,131433338,284.26,1000,284.29,6900,0.0300000000000295,We're in business hours.
2025-04-25 14:31:23.119266,MSFT,390.14,9263561,390.14,5500,390.22,1600,0.0800000000000409,We're in business hours.
2025-04-25 14:31:55.885823,AAPL,208.57,22960129,208.56,12600,208.58,200,0.0200000000000102,We're in business hours.
2025-04-25 14:31:55.885823,GOOG,163.63,26745839,163.62,29500,163.63,10300,0.0099999999999909,We're in business hours.
2025-04-25 14:31:55.885823,TSLA,284.414,131505560,284.39,10400,284.44,10000,0.0500000000000113,We're in business hours.
2025-04-25 14:31:55.885823,MSFT,390.155,9270372,390.1,20900,390.19,1000,0.0899999999999749,We're in business hours.
2025-04-25 14:32:28.002804,AAPL,208.6501,22972720,208.65,10000,208.67,8500,0.0199999999999818,We're in business hours.
2025-04-25 14:32:28.002804,GOOG,163.68,26759800,163.68,5500,163.7,16000,0.0199999999999818,We're in business hours.
2025-04-25 14:32:28.002804,TSLA,284.47,131569813,284.42,20200,284.5,197300,0.079999999999984,We're in business hours.
2025-04-25 14:32:28.002804,MSFT,390.32,9276347,390.26,21200,390.33,200,0.0699999999999931,We're in business hours.
2025-04-25 14:33:00.924880,AAPL,208.6002,22986850,208.6,13900,208.61,1600,0.0100000000000193,We're in business hours.
2025-04-25 14:33:00.924880,GOOG,163.66,26776041,163.65,21000,163.68,31800,0.0300000000000011,We're in business hours.
2025-04-25 14:33:00.924880,TSLA,284.4,131692294,284.38,30000,284.42,14900,0.0400000000000204,We're in business hours.
2025-04-25 14:33:00.924880,MSFT,390.22,9283919,390.2,12300,390.27,10000,0.0699999999999931,We're in business hours.
2025-04-25 14:33:33.131779,AAPL,208.53,23010781,208.52,12500,208.54,1000,0.0199999999999818,We're in business hours.
2025-04-25 14:33:33.131779,GOOG,163.67,26795473,163.67,40000,163.69,2000,0.0200000000000102,We're in business hours.
2025-04-25 14:33:33.131779,TSLA,284.365,131751915,284.34,10000,284.4,10000,0.0600000000000022,We're in business hours.
2025-04-25 14:33:33.131779,MSFT,390.255,9293742,390.22,60500,390.27,4500,0.0499999999999545,We're in business hours.
2025-04-25 14:34:05.273083,AAPL,208.5,23028223,208.5,1200,208.52,24600,0.0200000000000102,We're in business hours.
2025-04-25 14:34:05.273083,GOOG,163.68,26810563,163.67,51000,163.69,7000,0.0200000000000102,We're in business hours.
2025-04-25 14:34:05.273083,TSLA,284.215,131839555,284.18,12500,284.26,25500,0.079999999999984,We're in business hours.
2025-04-25 14:34:05.273083,MSFT,390.315,9298420,390.27,400,390.35,900,0.0800000000000409,We're in business hours.
2025-04-25 14:34:37.492672,AAPL,208.5017,23039253,208.5,16500,208.53,2500,0.0300000000000011,We're in business hours.
2025-04-25 14:34:37.492672,GOOG,163.69,26832542,163.68,55100,163.7,34000,0.0199999999999818,We're in business hours.
2025-04-25 14:34:37.492672,TSLA,284.0428,131958353,284.01,23500,284.08,21000,0.0699999999999931,We're in business hours.
2025-04-25 14:34:37.492672,MSFT,390.255,9310479,390.22,29600,390.29,9800,0.0699999999999931,We're in business hours.
2025-04-25 14:35:09.647786,AAPL,208.5203,23048180,208.52,2900,208.54,2600,0.0199999999999818,We're in business hours.
2025-04-25 14:35:09.647786,GOOG,163.69,26856579,163.68,20000,163.69,10000,0.0099999999999909,We're in business hours.
2025-04-25 14:35:09.647786,TSLA,284.115,132034275,284.08,7900,284.17,16500,0.0900000000000318,We're in business hours.
2025-04-25 14:35:09.647786,MSFT,390.24,9323182,390.21,25000,390.27,5800,0.0600000000000022,We're in business hours.
2025-04-25 14:35:42.035435,AAPL,208.685,23075380,208.67,12200,208.69,3500,0.0200000000000102,We're in business hours.
2025-04-25 14:35:42.035435,GOOG,163.7,26880246,163.68,34300,163.7,300,0.0199999999999818,We're in business hours.
2025-04-25 14:35:42.035435,TSLA,284.38,132143328,284.38,10000,284.43,3000,0.0500000000000113,We're in business hours.
2025-04-25 14:35:42.035435,MSFT,390.41,9334717,390.36,2600,390.45,16600,0.0899999999999749,We're in business hours.
2025-04-25 14:36:14.130554,AAPL,208.565,23092273,208.54,5000,208.58,12600,0.0400000000000204,We're in business hours.
2025-04-25 14:36:14.130554,GOOG,163.68,26897210,163.64,47000,163.65,3000,0.0100000000000193,We're in business hours.
2025-04-25 14:36:14.130554,TSLA,284.3191,132222009,284.2,50500,284.32,14700,0.1200000000000045,We're in business hours.
2025-04-25 14:36:14.130554,MSFT,390.22,9344963,390.19,10000,390.3,40000,0.1100000000000136,We're in business hours.
2025-04-25 14:36:46.516650,AAPL,208.64,23109368,208.63,2900,208.64,1000,0.0099999999999909,We're in business hours.
2025-04-25 14:36:46.516650,GOOG,163.785,26916689,163.78,42000,163.8,23000,0.0200000000000102,We're in business hours.
2025-04-25 14:36:46.516650,TSLA,284.47,132266228,284.43,30000,284.5,81000,0.0699999999999931,We're in business hours.
2025-04-25 14:36:46.516650,MSFT,390.395,9349902,390.39,5000,390.45,14100,0.0600000000000022,We're in business hours.
2025-04-25 14:37:18.731651,AAPL,208.6348,23119751,208.63,2500,208.65,3600,0.0200000000000102,We're in business hours.
2025-04-25 14:37:18.731651,GOOG,163.84,26945462,163.82,17000,163.84,23200,0.0200000000000102,We're in business hours.
2025-04-25 14:37:18.731651,TSLA,284.4604,132357214,284.43,50000,284.47,7600,0.0400000000000204,We're in business hours.
2025-04-25 14:37:18.731651,MSFT,390.4537,9356748,390.39,100,390.47,15800,0.0800000000000409,We're in business hours.
2025-04-25 14:37:50.761988,AAPL,208.6,23132947,208.57,22500,208.6,3500,0.0300000000000011,We're in business hours.
2025-04-25 14:37:50.761988,GOOG,163.805,26970614,163.8,30000,163.81,4500,0.0099999999999909,We're in business hours.
2025-04-25 14:37:50.761988,TSLA,284.53,132466200,284.5,23300,284.56,30500,0.0600000000000022,We're in business hours.
2025-04-25 14:37:50.761988,MSFT,390.37,9363673,390.28,800,390.37,26800,0.0900000000000318,We're in business hours.
2025-04-25 14:38:23.118861,AAPL,208.6288,23150413,208.61,22600,208.63,3900,0.0199999999999818,We're in business hours.
2025-04-25 14:38:23.118861,GOOG,163.81,26990223,163.8,33900,163.83,11000,0.0300000000000011,We're in business hours.
2025-04-25 14:38:23.118861,TSLA,284.705,132576617,284.67,2500,284.74,10600,0.0699999999999931,We're in business hours.
2025-04-25 14:38:23.118861,MSFT,390.38,9373053,390.32,11800,390.42,6400,0.1000000000000227,We're in business hours.
2025-04-25 14:38:55.317991,AAPL,208.5203,23171582,208.51,300,208.53,3500,0.0200000000000102,We're in business hours.
2025-04-25 14:38:55.317991,GOOG,163.74,27008981,163.74,17100,163.76,8500,0.0199999999999818,We're in business hours.
2025-04-25 14:38:55.317991,TSLA,284.7,132684689,284.66,23800,284.73,8300,0.0699999999999931,We're in business hours.
2025-04-25 14:38:55.317991,MSFT,390.27,9392061,390.27,1400,390.32,45600,0.0500000000000113,We're in business hours.
2025-04-25 14:39:27.427056,AAPL,208.51,23196390,208.5,10000,208.52,13500,0.0200000000000102,We're in business hours.
2025-04-25 14:39:27.427056,GOOG,163.74,27023764,163.73,6300,163.75,11800,0.0200000000000102,We're in business hours.
2025-04-25 14:39:27.427056,TSLA,284.7673,132747940,284.69,28700,284.78,15500,0.0899999999999749,We're in business hours.
2025-04-25 14:39:27.427056,MSFT,390.18,9405475,390.17,2700,390.24,20000,0.0699999999999931,We're in business hours.
2025-04-25 14:39:59.579346,AAPL,208.5,23221107,208.5,22200,208.53,5000,0.0300000000000011,We're in business hours.
2025-04-25 14:39:59.579346,GOOG,163.795,27042112,163.79,13500,163.81,6600,0.0200000000000102,We're in business hours.
2025-04-25 14:39:59.579346,TSLA,284.9694,132867421,284.96,10000,284.99,369300,0.0300000000000295,We're in business hours.
2025-04-25 14:39:59.579346,MSFT,390.3,9414215,390.25,2500,390.33,24900,0.079999999999984,We're in business hours.
2025-04-25 14:40:32.042348,AAPL,208.54,23239581,208.53,22500,208.55,100,0.0200000000000102,We're in business hours.
2025-04-25 14:40:32.042348,GOOG,163.8,27061304,163.8,30900,163.82,28200,0.0199999999999818,We're in business hours.
2025-04-25 14:40:32.042348,TSLA,284.975,133089001,284.95,20000,285.0,59900,0.0500000000000113,We're in business hours.
2025-04-25 14:40:32.042348,MSFT,390.295,9418150,390.25,9700,390.35,4300,0.1000000000000227,We're in business hours.
2025-04-25 14:41:04.269062,AAPL,208.67,23252322,208.66,12200,208.69,6200,0.0300000000000011,We're in business hours.
2025-04-25 14:41:04.269062,GOOG,163.8793,27083254,163.87,12500,163.88,1745000,0.0099999999999909,We're in business hours.
2025-04-25 14:41:04.269062,TSLA,285.5999,133344639,285.55,92500,285.6,18000,0.0500000000000113,We're in business hours.
2025-04-25 14:41:04.269062,MSFT,390.44,9424233,390.39,2200,390.45,100,0.0600000000000022,We're in business hours.
2025-04-25 14:41:36.416771,AAPL,208.64,23264276,208.64,16700,208.66,1000,0.0200000000000102,We're in business hours.
2025-04-25 14:41:36.416771,GOOG,163.9,27116066,163.9,5000,163.91,17500,0.0099999999999909,We're in business hours.
2025-04-25 14:41:36.416771,TSLA,285.4253,133467192,285.42,23000,285.47,15000,0.0500000000000113,We're in business hours.
2025-04-25 14:41:36.416771,MSFT,390.375,9431897,390.37,2800,390.42,5000,0.0500000000000113,We're in business hours.
2025-04-25 14:42:08.916868,AAPL,208.65,23286324,208.65,1200,208.67,38100,0.0199999999999818,We're in business hours.
2025-04-25 14:42:08.916868,GOOG,163.9782,27139046,163.97,92000,163.98,59200,0.0099999999999909,We're in business hours.
2025-04-25 14:42:08.916868,TSLA,285.4234,133583327,285.41,5500,285.46,100,0.0499999999999545,We're in business hours.
2025-04-25 14:42:08.916868,MSFT,390.41,9439437,390.37,18200,390.44,1400,0.0699999999999931,We're in business hours.
2025-04-25 15:28:38.673988,AAPL,208.27,25209818,208.26,5000,208.28,10300,0.0200000000000102,We're in business hours.
2025-04-25 15:28:38.673988,GOOG,163.83,28970712,163.83,10000,163.84,6000,0.0099999999999909,We're in business hours.
2025-04-25 15:28:38.673988,TSLA,282.81,144153646,282.78,15100,282.82,5600,0.0400000000000204,We're in business hours.
2025-04-25 15:28:38.673988,MSFT,390.4975,10561144,390.45,8100,390.54,5000,0.0900000000000318,We're in business hours.
2025-04-25 15:29:34.866836,AAPL,208.25,25233896,208.25,75500,208.26,1400,0.0099999999999909,We're in business hours.
2025-04-25 15:29:34.866836,GOOG,163.81,28988529,163.8,21000,163.82,11000,0.0199999999999818,We're in business hours.
2025-04-25 15:29:34.866836,TSLA,282.759,144247830,282.74,7900,282.78,10000,0.0399999999999636,We're in business hours.
2025-04-25 15:29:34.866836,MSFT,390.63,10602394,390.59,500,390.63,4600,0.0400000000000204,We're in business hours.
2025-04-25 15:30:07.062307,AAPL,208.09,25267722,208.09,5100,208.11,2500,0.0200000000000102,We're in business hours.
2025-04-25 15:30:07.062307,GOOG,163.7001,29021527,163.69,8500,163.72,6000,0.0300000000000011,We're in business hours.
2025-04-25 15:30:07.062307,TSLA,282.2408,144464036,282.22,2300,282.26,10500,0.0399999999999636,We're in business hours.
2025-04-25 15:30:07.062307,MSFT,390.235,10622933,390.18,7500,390.29,26500,0.1100000000000136,We're in business hours.
2025-04-25 15:30:39.617752,AAPL,208.025,25318417,208.01,12500,208.03,2000,0.0200000000000102,We're in business hours.
2025-04-25 15:30:39.617752,GOOG,163.58,29052053,163.55,22500,163.57,22900,0.0199999999999818,We're in business hours.
2025-04-25 15:30:39.617752,TSLA,281.865,144675367,281.85,13100,281.9,12500,0.0499999999999545,We're in business hours.
2025-04-25 15:30:39.617752,MSFT,390.11,10649751,390.07,10000,390.14,6400,0.0699999999999931,We're in business hours.
2025-04-25 15:31:11.936772,AAPL,208.21,25372563,208.22,10000,208.23,31600,0.0099999999999909,We're in business hours.
2025-04-25 15:31:11.936772,GOOG,163.71,29085018,163.68,24500,163.7,15200,0.0199999999999818,We're in business hours.
2025-04-25 15:31:11.936772,TSLA,282.35,144884952,282.3,12500,282.39,53900,0.0899999999999749,We're in business hours.
2025-04-25 15:31:11.936772,MSFT,390.375,10666481,390.33,5800,390.43,10100,0.1000000000000227,We're in business hours.
2025-04-25 15:31:45.830402,AAPL,208.16,25398720,208.15,30700,208.17,1000,0.0199999999999818,We're in business hours.
2025-04-25 15:31:45.830402,GOOG,163.69,29105521,163.69,46000,163.7,19900,0.0099999999999909,We're in business hours.
2025-04-25 15:31:45.830402,TSLA,281.9499,145046883,281.9,7500,281.94,6000,0.0400000000000204,We're in business hours.
2025-04-25 15:31:45.830402,MSFT,390.3899,10677193,390.32,41800,390.38,2400,0.0600000000000022,We're in business hours.
2025-04-25 15:32:17.963551,AAPL,208.11,25414791,208.1,23400,208.12,3600,0.0200000000000102,We're in business hours.
2025-04-25 15:32:17.963551,GOOG,163.71,29146958,163.66,18600,163.69,7000,0.0300000000000011,We're in business hours.
2025-04-25 15:32:17.963551,TSLA,281.9099,145185465,281.86,11100,281.94,7000,0.079999999999984,We're in business hours.
2025-04-25 15:32:17.963551,MSFT,390.25,10694628,390.22,18600,390.27,1100,0.0499999999999545,We're in business hours.
2025-04-25 15:32:50.462431,AAPL,208.155,25439872,208.15,12500,208.17,12800,0.0199999999999818,We're in business hours.
2025-04-25 15:32:50.462431,GOOG,163.69,29182995,163.69,38500,163.72,9300,0.0300000000000011,We're in business hours.
2025-04-25 15:32:50.462431,TSLA,282.08,145328510,282.05,10500,282.11,21000,0.0600000000000022,We're in business hours.
2025-04-25 15:32:50.462431,MSFT,390.38,10710492,390.35,13700,390.43,1000,0.079999999999984,We're in business hours.
2025-04-25 15:33:23.794817,AAPL,208.31,25468399,208.3,11000,208.32,42500,0.0199999999999818,We're in business hours.
2025-04-25 15:33:23.794817,GOOG,163.78,29201698,163.78,66900,163.81,16000,0.0300000000000011,We're in business hours.
2025-04-25 15:33:23.794817,TSLA,282.1112,145480212,282.08,27500,282.14,16400,0.0600000000000022,We're in business hours.
2025-04-25 15:33:23.794817,MSFT,390.52,10723452,390.49,16600,390.6,11000,0.1100000000000136,We're in business hours.
2025-04-25 15:33:56.214238,AAPL,208.34,25479884,208.32,15700,208.35,47900,0.0300000000000011,We're in business hours.
2025-04-25 15:33:56.214238,GOOG,163.795,29221096,163.79,15200,163.81,27300,0.0200000000000102,We're in business hours.
2025-04-25 15:33:56.214238,TSLA,282.165,145636964,282.15,8400,282.17,7800,0.0200000000000386,We're in business hours.
2025-04-25 15:33:56.214238,MSFT,390.535,10742384,390.5,33000,390.57,50600,0.0699999999999931,We're in business hours.
2025-04-25 15:34:29.147094,AAPL,208.35,25494265,208.34,900,208.36,38000,0.0200000000000102,We're in business hours.
2025-04-25 15:34:29.147094,GOOG,163.7844,29248694,163.77,46100,163.79,8000,0.0199999999999818,We're in business hours.
2025-04-25 15:34:29.147094,TSLA,282.1292,145731082,282.11,15500,282.16,12600,0.0500000000000113,We're in business hours.
2025-04-25 15:34:29.147094,MSFT,390.53,10758955,390.46,6500,390.53,8400,0.0699999999999931,We're in business hours.
2025-04-25 15:35:01.996383,AAPL,208.3401,25529623,208.36,32500,208.38,5000,0.0199999999999818,We're in business hours.
2025-04-25 15:35:01.996383,GOOG,163.74,29270737,163.7,39500,163.74,42000,0.0400000000000204,We're in business hours.
2025-04-25 15:35:01.996383,TSLA,282.382,145892794,282.38,18000,282.41,2500,0.0300000000000295,We're in business hours.
2025-04-25 15:35:01.996383,MSFT,390.43,10776723,390.4,20500,390.49,1000,0.0900000000000318,We're in business hours.
2025-04-25 15:35:35.162645,AAPL,208.3198,25585158,208.3,400,208.31,2000,0.0099999999999909,We're in business hours.
2025-04-25 15:35:35.162645,GOOG,163.64,29285536,163.63,3000,163.65,9000,0.0200000000000102,We're in business hours.
2025-04-25 15:35:35.162645,TSLA,282.1836,146056752,282.14,24000,282.18,5000,0.0400000000000204,We're in business hours.
2025-04-25 15:35:35.162645,MSFT,390.23,10803695,390.22,2700,390.3,22700,0.079999999999984,We're in business hours.
2025-04-25 15:36:07.294322,AAPL,208.36,25621209,208.35,30000,208.36,14200,0.0100000000000193,We're in business hours.
2025-04-25 15:36:07.294322,GOOG,163.79,29306127,163.77,49300,163.8,21200,0.0300000000000011,We're in business hours.
2025-04-25 15:36:07.294322,TSLA,282.1408,146156082,282.12,190000,282.18,7500,0.0600000000000022,We're in business hours.
2025-04-25 15:36:07.294322,MSFT,390.58,10819958,390.56,10000,390.59,1100,0.0299999999999727,We're in business hours.
2025-04-25 15:37:57.445378,AAPL,208.26,25732737,208.25,33500,208.27,32900,0.0200000000000102,We're in business hours.
2025-04-25 15:37:57.445378,GOOG,163.69,29361820,163.67,4500,163.7,30700,0.0300000000000011,We're in business hours.
2025-04-25 15:37:57.445378,TSLA,281.92,147254732,281.89,23000,281.93,6900,0.0400000000000204,We're in business hours.
2025-04-25 15:37:57.445378,MSFT,390.465,10885361,390.42,15500,390.51,19100,0.0899999999999749,We're in business hours.
2025-04-25 15:38:30.520139,AAPL,208.22,25763052,208.2,12500,208.21,1000,0.0100000000000193,We're in business hours.
2025-04-25 15:38:30.520139,GOOG,163.6208,29383629,163.61,24500,163.64,2500,0.0299999999999727,We're in business hours.
2025-04-25 15:38:30.520139,TSLA,282.555,147461579,282.53,27100,282.58,3400,0.0500000000000113,We're in business hours.
2025-04-25 15:38:30.520139,MSFT,390.4499,10906941,390.4,10200,390.45,19600,0.0500000000000113,We're in business hours.
2025-04-25 15:39:02.920136,AAPL,208.18,25789779,208.17,12500,208.19,22500,0.0200000000000102,We're in business hours.
2025-04-25 15:39:02.920136,GOOG,163.5898,29401194,163.58,500,163.59,31200,0.0099999999999909,We're in business hours.
2025-04-25 15:39:02.920136,TSLA,282.445,147681591,282.4,30000,282.48,2600,0.0800000000000409,We're in business hours.
2025-04-25 15:39:02.920136,MSFT,390.32,10932624,390.24,5000,390.3,2000,0.0600000000000022,We're in business hours.
2025-04-25 15:39:35.449531,AAPL,208.185,25811814,208.17,20000,208.18,1000,0.0100000000000193,We're in business hours.
2025-04-25 15:39:35.449531,GOOG,163.585,29420215,163.57,24600,163.6,13600,0.0300000000000011,We're in business hours.
2025-04-25 15:39:35.449531,TSLA,282.58,148086455,282.54,22500,282.62,7700,0.079999999999984,We're in business hours.
2025-04-25 15:39:35.449531,MSFT,390.35,10943519,390.31,400,390.39,13700,0.079999999999984,We're in business hours.
2025-04-25 15:40:07.960353,AAPL,208.18,25841136,208.17,17500,208.19,3500,0.0200000000000102,We're in business hours.
2025-04-25 15:40:07.960353,GOOG,163.66,29444034,163.65,12900,163.66,3000,0.0099999999999909,We're in business hours.
2025-04-25 15:40:07.960353,TSLA,282.48,148201172,282.47,28500,282.51,5600,0.0399999999999636,We're in business hours.
2025-04-25 15:40:07.960353,MSFT,390.33,10960348,390.29,27100,390.34,100,0.0499999999999545,We're in business hours.
2025-04-25 15:40:41.708226,AAPL,208.09,25907336,208.08,10800,208.1,4000,0.0199999999999818,We're in business hours.
2025-04-25 15:40:41.708226,GOOG,163.5985,29468857,163.58,35000,163.6,13500,0.0199999999999818,We're in business hours.
2025-04-25 15:40:41.708226,TSLA,282.34,148322733,282.31,7600,282.38,17500,0.0699999999999931,We're in business hours.
2025-04-25 15:40:41.708226,MSFT,390.11,10978958,390.05,300,390.11,21800,0.0600000000000022,We're in business hours.
2025-04-25 15:41:14.106559,AAPL,207.985,25952623,207.98,13500,207.99,33600,0.0100000000000193,We're in business hours.
2025-04-25 15:41:14.106559,GOOG,163.6118,29488912,163.56,46600,163.58,8000,0.0200000000000102,We're in business hours.
2025-04-25 15:41:14.106559,TSLA,282.44,148463739,282.41,5600,282.49,7500,0.079999999999984,We're in business hours.
2025-04-25 15:41:14.106559,MSFT,390.055,10997606,390.03,6800,390.08,5700,0.0500000000000113,We're in business hours.
2025-04-25 15:41:46.575394,AAPL,207.96,26007314,207.95,73500,207.98,22500,0.0300000000000011,We're in business hours.
2025-04-25 15:41:46.575394,GOOG,163.595,29511387,163.59,6300,163.6,300,0.0099999999999909,We're in business hours.
2025-04-25 15:41:46.575394,TSLA,282.49,148569765,282.47,28000,282.52,10000,0.0499999999999545,We're in business hours.
2025-04-25 15:41:46.575394,MSFT,389.99,11015176,389.97,5000,390.02,2300,0.0499999999999545,We're in business hours.
2025-04-25 15:42:19.374804,AAPL,208.185,26038292,208.18,3500,208.19,100,0.0099999999999909,We're in business hours.
2025-04-25 15:42:19.374804,GOOG,163.7497,29536407,163.73,12100,163.75,19600,0.0200000000000102,We're in business hours.
2025-04-25 15:42:19.374804,TSLA,283.355,148898891,283.33,129800,283.38,10000,0.0500000000000113,We're in business hours.
2025-04-25 15:42:19.374804,MSFT,390.29,11029226,390.29,11200,390.36,500,0.0699999999999931,We're in business hours.
2025-04-25 15:42:52.638496,AAPL,208.22,26068739,208.21,10000,208.23,33500,0.0199999999999818,We're in business hours.
2025-04-25 15:42:52.638496,GOOG,163.8,29558077,163.78,41100,163.8,4500,0.0200000000000102,We're in business hours.
2025-04-25 15:42:52.638496,TSLA,283.7676,149124408,283.74,5500,283.8,68800,0.0600000000000022,We're in business hours.
2025-04-25 15:42:52.638496,MSFT,390.42,11036940,390.41,1900,390.45,8100,0.0399999999999636,We're in business hours.
2025-04-25 15:43:25.340470,AAPL,208.29,26110619,208.28,83500,208.3,61500,0.0200000000000102,We're in business hours.
2025-04-25 15:43:25.340470,GOOG,163.73,29615141,163.72,23700,163.73,1000,0.0099999999999909,We're in business hours.
2025-04-25 15:43:25.340470,TSLA,284.3699,149403441,284.32,15400,284.36,5500,0.0400000000000204,We're in business hours.
2025-04-25 15:43:25.340470,MSFT,390.5,11062128,390.46,2600,390.5,25000,0.0400000000000204,We're in business hours.
2025-04-25 15:43:58.074126,AAPL,208.32,26136973,208.31,14700,208.33,5100,0.0200000000000102,We're in business hours.
2025-04-25 15:43:58.074126,GOOG,163.7301,29640778,163.73,40200,163.74,16600,0.0100000000000193,We're in business hours.
2025-04-25 15:43:58.074126,TSLA,284.03,149632607,284.03,4400,284.08,4800,0.0500000000000113,We're in business hours.
2025-04-25 15:43:58.074126,MSFT,390.6085,11071369,390.58,5200,390.63,2400,0.0500000000000113,We're in business hours.
2025-04-25 15:44:31.223978,AAPL,208.3416,26186510,208.33,34600,208.35,43000,0.0199999999999818,We're in business hours.
2025-04-25 15:44:31.223978,GOOG,163.715,29664206,163.7,19800,163.72,7000,0.0200000000000102,We're in business hours.
2025-04-25 15:44:31.223978,TSLA,283.88,149827178,283.85,12500,283.92,7500,0.0699999999999931,We're in business hours.
2025-04-25 15:44:31.223978,MSFT,390.55,11090112,390.54,2800,390.59,13600,0.0499999999999545,We're in business hours.
2025-04-25 15:45:03.417584,AAPL,208.38,26233878,208.35,7200,208.37,4500,0.0200000000000102,We're in business hours.
2025-04-25 15:45:03.417584,GOOG,163.74,29678518,163.73,500,163.74,21400,0.0100000000000193,We're in business hours.
2025-04-25 15:45:03.417584,TSLA,283.9383,149913377,283.88,19600,283.93,3500,0.0500000000000113,We're in business hours.
2025-04-25 15:45:03.417584,MSFT,390.525,11101143,390.48,34800,390.58,2300,0.0999999999999659,We're in business hours.
2025-04-25 15:45:36.192024,AAPL,208.26,26249286,208.26,22500,208.28,4500,0.0200000000000102,We're in business hours.
2025-04-25 15:45:36.192024,GOOG,163.67,29692326,163.64,7800,163.66,4600,0.0200000000000102,We're in business hours.
2025-04-25 15:45:36.192024,TSLA,283.5,150123702,283.49,1400,283.52,5000,0.0299999999999727,We're in business hours.
2025-04-25 15:45:36.192024,MSFT,390.39,11116183,390.37,2800,390.43,7400,0.0600000000000022,We're in business hours.
2025-04-25 15:46:09.448865,AAPL,208.24,26275997,208.23,11800,208.25,12500,0.0200000000000102,We're in business hours.
2025-04-25 15:46:09.448865,GOOG,163.65,29713253,163.64,25000,163.66,26200,0.0200000000000102,We're in business hours.
2025-04-25 15:46:09.448865,TSLA,283.31,150300172,283.3,100,283.36,30700,0.0600000000000022,We're in business hours.
2025-04-25 15:46:09.448865,MSFT,390.43,11135862,390.39,100,390.42,900,0.0300000000000295,We're in business hours.
2025-04-25 15:46:42.110786,AAPL,208.105,26316075,208.11,13200,208.12,14500,0.0099999999999909,We're in business hours.
2025-04-25 15:46:42.110786,GOOG,163.675,29741569,163.66,15000,163.67,14700,0.0099999999999909,We're in business hours.
2025-04-25 15:46:42.110786,TSLA,283.365,150478133,283.33,10600,283.36,3500,0.0300000000000295,We're in business hours.
2025-04-25 15:46:42.110786,MSFT,390.335,11151227,390.29,17000,390.37,8900,0.079999999999984,We're in business hours.
2025-04-25 15:47:14.823280,AAPL,208.11,26346333,208.09,13500,208.12,20900,0.0300000000000011,We're in business hours.
2025-04-25 15:47:14.823280,GOOG,163.7,29765530,163.68,39400,163.71,2200,0.0300000000000011,We're in business hours.
2025-04-25 15:47:14.823280,TSLA,283.74,150638934,283.67,1600,283.75,24600,0.079999999999984,We're in business hours.
2025-04-25 15:47:14.823280,MSFT,390.2,11170208,390.16,4500,390.22,2000,0.0600000000000022,We're in business hours.
2025-04-25 15:47:47.116436,AAPL,208.17,26364776,208.16,10000,208.17,11500,0.0099999999999909,We're in business hours.
2025-04-25 15:47:47.116436,GOOG,163.7,29787917,163.69,7600,163.71,38000,0.0200000000000102,We're in business hours.
2025-04-25 15:47:47.116436,TSLA,283.57,150780972,283.53,2500,283.6,10000,0.07000000000005,We're in business hours.
2025-04-25 15:47:47.116436,MSFT,390.14,11191673,390.04,7100,390.14,34400,0.0999999999999659,We're in business hours.
2025-04-25 15:48:19.446673,AAPL,208.315,26393867,208.29,3600,208.32,15100,0.0300000000000011,We're in business hours.
2025-04-25 15:48:19.446673,GOOG,163.7304,29820152,163.72,26800,163.74,20900,0.0200000000000102,We're in business hours.
2025-04-25 15:48:19.446673,TSLA,283.81,150919908,283.79,34600,283.83,100,0.0399999999999636,We're in business hours.
