Symbol,Datetime,Open,High,Low,Close,Volume,Best_Bid_Size,Best_Ask_Size,Total_Bid_Depth,Total_Ask_Depth,Spread
DOGE-USD,2025-04-27 00:35:00-04:00,0.17857,0.17871,0.17835,0.17835,298525.9,719.6,1163.6,88988652.39999981,253247270.5000001,1.000000000001e-05
DOGE-USD,2025-04-27 00:35:00-04:00,0.17857,0.17871,0.17823,0.17826,381385.6,76.3,1163.7,88753430.9999998,253129270.0000001,1.000000000001e-05
DOGE-USD,2025-04-27 00:40:00-04:00,0.17827,0.17828,0.17813,0.17822,73785.2,154.0,122.6,88529922.09999983,253187055.4000001,1.000000000001e-05
DOGE-USD,2025-04-27 00:40:00-04:00,0.17827,0.17843,0.17813,0.17843,141075.8,19.3,9480.9,88795581.19999981,253250031.0000001,1.000000000001e-05
DOGE-USD,2025-04-27 00:40:00-04:00,0.17827,0.17847,0.17813,0.17843,170521.2,909.4,56.0,88491221.39999983,253138846.8000001,1.999999999999225e-05
DOGE-USD,2025-04-27 00:40:00-04:00,0.17827,0.17847,0.17813,0.17834,180724.9,153.4,2006.8,88804037.4999998,253223927.4000001,9.999999999982244e-06
DOGE-USD,2025-04-27 00:40:00-04:00,0.17827,0.17847,0.17813,0.17835,188768.8,29.2,2328.7,88758737.69999981,253244319.20000008,9.999999999982244e-06
DOGE-USD,2025-04-27 00:45:00-04:00,0.17833,0.17849,0.17831,0.17847,30834.9,1152.6,4257.5,88849496.8999998,253259384.20000008,1.999999999999225e-05
DOGE-USD,2025-04-27 00:45:00-04:00,0.17833,0.17863,0.17831,0.17863,40130.3,102.9,114.2,88558311.29999982,253265000.9000001,1.000000000001e-05
DOGE-USD,2025-04-27 00:45:00-04:00,0.17833,0.17867,0.17831,0.17859,55602.0,170.1,8455.1,88545406.09999983,253241546.10000008,1.999999999999225e-05
DOGE-USD,2025-04-27 00:45:00-04:00,0.17833,0.17867,0.17831,0.17854,62812.3,122.7,2056.0,88430078.49999984,253249254.20000008,9.999999999982244e-06
DOGE-USD,2025-04-27 00:45:00-04:00,0.17833,0.17867,0.17824,0.17828,126464.2,67.3,949.4,88461469.29999983,253035602.70000005,1.999999999999225e-05
DOGE-USD,2025-04-27 00:50:00-04:00,0.17819,0.1782,0.17795,0.178,265344.5,610.1,56.1,87862491.99999984,252875980.90000007,1.999999999999225e-05
DOGE-USD,2025-04-27 00:50:00-04:00,0.17819,0.1782,0.1779,0.17817,297371.2,688.4,6.8,87610301.39999984,253277749.10000008,1.000000000001e-05
DOGE-USD,2025-04-27 00:50:00-04:00,0.17819,0.17824,0.1779,0.1782,339182.6,140.0,1872.8,88101363.79999985,253411313.70000008,1.000000000001e-05
DOGE-USD,2025-04-27 00:50:00-04:00,0.17819,0.17824,0.1779,0.17801,363461.0,11.2,9266.1,88077361.29999983,253393100.5000001,9.999999999982244e-06
DOGE-USD,2025-04-27 00:50:00-04:00,0.17819,0.17824,0.17784,0.17785,372517.0,162.0,4272.9,88276283.59999983,253255460.80000007,1.999999999999225e-05
DOGE-USD,2025-04-27 00:55:00-04:00,0.17786,0.17797,0.17786,0.17786,12775.7,1158.2,6.8,88078827.89999983,253160216.40000007,9.999999999982244e-06
DOGE-USD,2025-04-27 00:55:00-04:00,0.17786,0.178,0.17786,0.17795,25187.9,11.2,4713.5,88189565.69999984,253305875.90000007,9.999999999982244e-06
DOGE-USD,2025-04-27 00:55:00-04:00,0.17786,0.178,0.17786,0.178,53479.7,487.8,11.1,88050614.69999984,253268013.80000007,1.000000000001e-05
DOGE-USD,2025-04-27 00:55:00-04:00,0.17786,0.17811,0.17786,0.17798,73891.5,6.8,13622.1,88219540.59999983,253068580.10000005,9.999999999982244e-06
DOGE-USD,2025-04-27 00:55:00-04:00,0.17786,0.17811,0.1778,0.17783,122697.7,12356.0,2328.7,88189934.19999981,253237411.70000008,9.999999999982244e-06
DOGE-USD,2025-04-27 01:00:00-04:00,0.1778,0.1778,0.17753,0.17777,146116.7,815.0,4356.2,88257778.29999983,253236650.90000007,1.000000000001e-05
DOGE-USD,2025-04-27 01:00:00-04:00,0.1778,0.17816,0.17753,0.17816,168026.6,278.8,613.9,87901194.39999983,253126058.0000001,1.000000000001e-05
DOGE-USD,2025-04-27 01:00:00-04:00,0.1778,0.1782,0.17753,0.17819,174480.4,799.4,56.1,87957231.39999983,253235431.20000008,1.000000000001e-05
DOGE-USD,2025-04-27 01:00:00-04:00,0.1778,0.17826,0.17753,0.17826,200336.2,776.9,19.1,87866835.09999982,253327644.90000007,9.999999999982244e-06
