Symbol,Datetime,Open,High,Low,Close,Volume,Best_Bid_Size,Best_Ask_Size,Total_Bid_Depth,Total_Ask_Depth,Spread
PEPE-USD,2025-04-27 01:15:00-04:00,9.01e-06,9.01e-06,8.99e-06,9.01e-06,2082855882.0,4693457331.0,196177084.0,314827463722.0,769800962731.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:15:00-04:00,9.01e-06,9.01e-06,8.99e-06,9.01e-06,2082855882.0,1871876750.0,1578946035.0,312201683442.0,769873635066.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:15:00-04:00,9.01e-06,9.01e-06,8.99e-06,8.99e-06,2573946931.0,3919996538.0,707126065.0,316300160759.0,770934192078.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:20:00-04:00,8.99e-06,8.99e-06,8.99e-06,8.99e-06,70916788.0,3530434893.0,733123304.0,316991489302.0,767362858284.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:20:00-04:00,8.99e-06,8.99e-06,8.95e-06,8.95e-06,623110813.0,910705357.0,2902188959.0,316663849334.0,766642050355.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:20:00-04:00,8.99e-06,8.99e-06,8.94e-06,8.95e-06,1692781911.0,4813247635.0,283003646.0,318188699598.0,772325581285.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:20:00-04:00,8.99e-06,8.99e-06,8.94e-06,8.97e-06,2208333093.0,482259527.0,2196255103.0,310813861885.0,762890888124.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:20:00-04:00,8.99e-06,8.99e-06,8.94e-06,8.95e-06,2307983563.0,3980121755.0,1111906970.0,315943192695.0,765565945129.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:25:00-04:00,8.95e-06,8.96e-06,8.93e-06,8.93e-06,787619095.0,1535704928.0,2672089146.0,315508874319.0,760122638312.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:25:00-04:00,8.95e-06,8.96e-06,8.92e-06,8.92e-06,1959575698.0,2125297094.0,761746821.0,315805526458.0,766624379180.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:25:00-04:00,8.95e-06,8.96e-06,8.91e-06,8.91e-06,2367196478.0,6856263.0,3030324300.0,317650543402.0,766683275193.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:25:00-04:00,8.95e-06,8.96e-06,8.91e-06,8.94e-06,2374857586.0,2657888169.0,1506235201.0,320197197349.0,767125907259.0,1.0000000000001598e-08
PEPE-USD,2025-04-27 01:25:00-04:00,8.95e-06,8.96e-06,8.91e-06,8.92e-06,2434994391.0,872133656.0,1399869874.0,316437421059.0,763655988349.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:30:00-04:00,8.92e-06,8.92e-06,8.91e-06,8.92e-06,41921138.0,1603380222.0,1946289427.0,317061429547.0,763025645878.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:30:00-04:00,8.92e-06,8.93e-06,8.9e-06,8.92e-06,6202899420.0,2537361522.0,468067275.0,316856589984.0,750910191900.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:30:00-04:00,8.92e-06,8.93e-06,8.9e-06,8.93e-06,7637131782.0,3641085096.0,445417561.0,319523711925.0,758073995977.0,9.999999999999904e-09
PEPE-USD,2025-04-27 01:30:00-04:00,8.92e-06,8.94e-06,8.9e-06,8.92e-06,7645188681.0,1628245990.0,1433007754.0,316313178361.0,767440937411.0,1.0000000000001598e-08
PEPE-USD,2025-04-27 01:30:00-04:00,8.92e-06,8.94e-06,8.9e-06,8.94e-06,7931082951.0,1048203892.0,4654397102.0,321299891296.0,763715570633.0,1.0000000000001598e-08
PEPE-USD,2025-04-27 01:35:00-04:00,8.93e-06,8.94e-06,8.93e-06,8.93e-06,6233793335.0,4135027694.0,6974861342.0,313067965332.0,766099466554.0,2.0000000000001506e-08
PEPE-USD,2025-04-27 01:35:00-04:00,8.93e-06,8.94e-06,8.93e-06,8.94e-06,7262883127.0,2610282987.0,527216920.0,318419509935.0,764960013090.0,1.0000000000001598e-08
PEPE-USD,2025-04-27 01:35:00-04:00,8.93e-06,8.96e-06,8.93e-06,8.95e-06,8847952308.0,2950220520.0,239530730.0,317574440654.0,762716043983.0,1.0000000000001598e-08
